index,ca,c1,c2,m,f+,f-,f0,fdd,p1,p2,ba,bv,t,p,co/h2,t/h,L/M,S/M,M,MW,XLogP3,TPSA,Density,MV,RI,DM,MP,BP,L/B
994,88.15370142,0.11024985,-0.09339,-0.45330897,0.137,0.006,0.071,0.131,0.25321522,0.00718367,82.72477016,0.590989564,333.15,30,1,14,2,1000,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.880813592
995,88.15370142,0.11024985,-0.09339,-0.45330897,0.137,0.006,0.071,0.131,0.25321522,0.00718367,82.72477016,0.590989564,333.15,30,1,14,10,1000,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-3
996,88.15370142,0.11024985,-0.09339,-0.45330897,0.137,0.006,0.071,0.131,0.25321522,0.00718367,82.72477016,0.590989564,313.15,30,0.2,14,4,300,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2.933993164
997,88.15370142,0.11024985,-0.09339,-0.45330897,0.137,0.006,0.071,0.131,0.25321522,0.00718367,82.72477016,0.590989564,298.15,30,0.2,14,4,100,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2.409933123
998,88.15370142,0.11024985,-0.09339,-0.45330897,0.137,0.006,0.071,0.131,0.25321522,0.00718367,82.72477016,0.590989564,313.15,30,0.2,14,4,4000,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2.694605199
999,90.44365787,0.11552692,-0.11282826,-0.45330897,0.137,0.006,0.071,0.131,0.25321522,0.00718367,82.72477016,0.590989564,333.15,30,0.2,14,4,1000,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.86332286
1000,90.44365787,0.11552692,-0.11282826,-0.45330897,0.137,0.006,0.071,0.131,0.25321522,0.00718367,82.72477016,0.590989564,313.15,30,0.2,14,4,300,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2.08278537
1001,107.2224763,0.11102606,-0.11119062,-0.45330897,0.137,0.006,0.071,0.131,0.25321522,0.00718367,82.72477016,0.590989564,333.15,30,0.2,14,4,1000,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2.465382851
1002,107.2224763,0.11102606,-0.11119062,-0.45330897,0.137,0.006,0.071,0.131,0.25321522,0.00718367,82.72477016,0.590989564,313.15,30,0.2,14,4,300,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2.654176542
1003,87.18151184,0.11034369,-0.1006429,-0.45330897,0.137,0.006,0.071,0.131,0.25321522,0.00718367,82.72477016,0.590989564,333.15,30,0.2,14,4,1000,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.748188027
1004,87.18151184,0.11034369,-0.1006429,-0.45330897,0.137,0.006,0.071,0.131,0.25321522,0.00718367,82.72477016,0.590989564,313.15,30,0.2,14,4,300,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2
1005,90.17373389,0.11063506,-0.09456367,-0.45330897,0.137,0.006,0.071,0.131,0.25321522,0.00718367,82.72477016,0.590989564,333.15,30,0.2,14,4,1000,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2.432969291
1006,90.17373389,0.11063506,-0.09456367,-0.45330897,0.137,0.006,0.071,0.131,0.25321522,0.00718367,82.72477016,0.590989564,313.15,30,0.2,14,4,300,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-3
1007,87.17411951,0.11183579,-0.09631794,-0.45330897,0.137,0.006,0.071,0.131,0.25321522,0.00718367,82.72477016,0.590989564,333.15,30,0.2,14,4,1000,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-3
1008,87.17411951,0.11183579,-0.09631794,-0.45330897,0.137,0.006,0.071,0.131,0.25321522,0.00718367,82.72477016,0.590989564,313.15,30,0.2,14,4,300,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-3
1009,87.98454888,0.10891944,-0.09252394,-0.45330897,0.137,0.006,0.071,0.131,0.25321522,0.00718367,82.72477016,0.590989564,333.15,30,0.2,14,4,1000,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.785329835
1010,87.98454888,0.10891944,-0.09252394,-0.45330897,0.137,0.006,0.071,0.131,0.25321522,0.00718367,82.72477016,0.590989564,313.15,30,0.2,14,4,300,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.908485019
1011,201.1968436,0.10624071,-0.09254121,-0.45330897,0.137,0.006,0.071,0.131,0.25321522,0.00718367,82.72477016,0.590989564,333.15,30,0.2,14,4,1000,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2.522444234
1012,201.1968436,0.10624071,-0.09254121,-0.45330897,0.137,0.006,0.071,0.131,0.25321522,0.00718367,82.72477016,0.590989564,313.15,30,0.2,14,4,300,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2.678518379
1013,88.83763254,0.11056161,-0.09810103,-0.45330897,0.137,0.006,0.071,0.131,0.25321522,0.00718367,82.72477016,0.590989564,333.15,30,0.2,14,4,1000,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2.198657087
1014,88.83763254,0.11056161,-0.09810103,-0.45330897,0.137,0.006,0.071,0.131,0.25321522,0.00718367,82.72477016,0.590989564,313.15,30,0.2,14,4,300,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-2.580924976
1015,124.8056209,-0.02944893,-0.07227529,-0.45330897,0.137,0.006,0.071,0.131,0.25321522,0.00718367,82.72477016,0.590989564,333.15,30,0.2,14,4,100,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1
1016,124.8056209,-0.02944893,-0.07227529,-0.45330897,0.137,0.006,0.071,0.131,0.25321522,0.00718367,82.72477016,0.590989564,353.15,30,0.2,14,4,100,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1
1017,89.62294097,0.03643224,-0.1121056,-0.45330897,0.137,0.006,0.071,0.131,0.25321522,0.00718367,82.72477016,0.590989564,333.15,30,0.2,14,4,1000,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1
1018,89.62294097,0.03643224,-0.1121056,-0.45330897,0.137,0.006,0.071,0.131,0.25321522,0.00718367,82.72477016,0.590989564,313.15,30,0.2,14,4,300,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.397940009
1019,89.79246677,0.02412375,-0.12260288,-0.45330897,0.137,0.006,0.071,0.131,0.25321522,0.00718367,82.72477016,0.590989564,333.15,30,0.2,14,4,1000,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.698970004
1020,89.79246677,0.02412375,-0.12260288,-0.45330897,0.137,0.006,0.071,0.131,0.25321522,0.00718367,82.72477016,0.590989564,313.15,30,0.2,14,4,300,0.1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.77815125
1021,88.92936657,0.00649486,-0.07722561,-0.45870125,0.142,-0.002,0.07,0.144,0.49975149,0.00226512,94.72442002,0.542792583,363.15,10,1,20,1.2,50,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,3
1022,88.92936657,0.00649486,-0.07722561,-0.41207643,0.112,0.012,0.062,0.1,0.0774107,0.03283685,84.53176009,0.71477241,363.15,10,1,20,1.2,50,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.041392685
1023,88.92936657,0.00649486,-0.07722561,-0.49610465,0.123,0.005,0.064,0.118,0.51037564,0.4961847,140.134854,0.660716782,363.15,10,1,20,1.2,50,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.740362689
1024,88.92936657,0.00649486,-0.07722561,-0.44929467,0.175,0.03,0.102,0.145,0.06915804,0.03364327,84.94140022,0.538762579,363.15,10,1,20,1.2,50,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.051152522
1025,88.92936657,0.00649486,-0.07722561,-0.41048845,0.181,-0.002,0.09,0.183,0.04190953,-0.00887939,97.13948175,0.608186964,363.15,10,1,20,1.2,50,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1
1026,88.92936657,0.00649486,-0.07722561,-0.41891959,0.152,0.018,0.085,0.134,0.03041628,-0.00285745,87.31300654,0.483355852,363.15,10,1,20,1.2,50,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.065266732
1027,88.92936657,0.00649486,-0.07722561,-0.43076451,0.218,0.037,0.128,0.181,0.03509095,0.00105504,85.62110998,0.494083116,363.15,10,1,20,1.2,50,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.148939013
1028,88.92936657,0.00649486,-0.07722561,-0.43076451,0.218,0.037,0.128,0.181,0.03509095,0.00105504,85.62110998,0.494083116,373.15,10,1,20,1.2,50,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.397940009
1029,88.92936657,0.00649486,-0.07722561,-0.43076451,0.218,0.037,0.128,0.181,0.03509095,0.00105504,85.62110998,0.494083116,373.15,10,1,20,1.2,50,1,170.34,6.1,0,0.745,228.6,1.422,0.07,-12,214,0.454258372
1030,88.92936657,0.00649486,-0.07722561,-0.43076451,0.218,0.037,0.128,0.181,0.03509095,0.00105504,85.62110998,0.494083116,373.15,9,9,20,1.2,25,1,170.34,6.1,0,0.745,228.6,1.422,0.07,-12,214,0.621365147
1031,88.92936657,0.00649486,-0.07722561,-0.43076451,0.218,0.037,0.128,0.181,0.03509095,0.00105504,85.62110998,0.494083116,373.15,10,0.2,20,1.2,100,1,170.34,6.1,0,0.745,228.6,1.422,0.07,-12,214,1.197280558
1032,88.92936657,0.00649486,-0.07722561,-0.43076451,0.218,0.037,0.128,0.181,0.03509095,0.00105504,85.62110998,0.494083116,373.15,6,0.2,20,1.2,100,1,170.34,6.1,0,0.745,228.6,1.422,0.07,-12,214,0.884606581
1033,88.92936657,0.00649486,-0.07722561,-0.43076451,0.218,0.037,0.128,0.181,0.03509095,0.00105504,85.62110998,0.494083116,363.15,10,0.2,20,1.2,100,1,170.34,6.1,0,0.745,228.6,1.422,0.07,-12,214,0.966141733
1034,85.40462423,-0.0257166,-0.08442146,-0.48196839,0.144,0.023,0.084,0.121,0.50327115,0.02651419,84.01091003,0.578818021,303.15,2.5,1,16,1.25,250,0.3,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.740362689
1035,85.40462423,-0.0257166,-0.08442146,-0.47300235,0.137,0.021,0.079,0.116,0.45982616,0.05971594,83.19661346,0.559844391,303.15,2.5,1,11,1.25,250,0.3,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.875061263
1036,85.40462423,-0.0257166,-0.08442146,-0.47300235,0.137,0.021,0.079,0.116,0.45982616,0.05971594,83.19661346,0.559844391,303.15,10,1,16,1.25,250,0.3,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.897627091
1037,85.40462423,-0.0257166,-0.08442146,-0.47300235,0.137,0.021,0.079,0.116,0.45982616,0.05971594,83.19661346,0.559844391,308.15,3,1,4,2.5,400,0.63,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.740362689
1038,85.40462423,-0.0257166,-0.08442146,-0.47300235,0.137,0.021,0.079,0.116,0.45982616,0.05971594,83.19661346,0.559844391,308.15,14,1,15,2.5,400,0.63,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.819543936
1039,85.40462423,-0.0257166,-0.08442146,-0.47300235,0.137,0.021,0.079,0.116,0.45982616,0.05971594,83.19661346,0.559844391,323.15,3,1,3,1.25,400,4,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.698970004
1040,85.40462423,-0.0257166,-0.08442146,-0.47300235,0.137,0.021,0.079,0.116,0.45982616,0.05971594,83.19661346,0.559844391,333.15,2.5,1,0.5,1.25,250,0.3,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.397940009
1041,85.40462423,-0.0257166,-0.08442146,-0.47300235,0.137,0.021,0.079,0.116,0.45982616,0.05971594,83.19661346,0.559844391,333.15,10,1,1,1.25,250,0.3,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.662757832
1042,85.40462423,-0.0257166,-0.08442146,-0.47300235,0.137,0.021,0.079,0.116,0.45982616,0.05971594,83.19661346,0.559844391,323.15,10,1,5,2.5,4000,0.3,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.698970004
1043,85.40462423,-0.0257166,-0.08442146,-0.47300235,0.137,0.021,0.079,0.116,0.45982616,0.05971594,83.19661346,0.559844391,338.15,12,1,6,2.5,10000,0.3,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.698970004
1044,87.79704769,-0.02609162,-0.08241551,-0.47300235,0.137,0.021,0.079,0.116,0.45982616,0.05971594,83.19661346,0.559844391,303.15,4,1,3,2.5,200,0.5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.903089987
1045,87.79704769,-0.02609162,-0.08241551,-0.47300235,0.137,0.021,0.079,0.116,0.45982616,0.05971594,83.19661346,0.559844391,303.15,4,1,3.5,1.25,200,0.5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.903089987
1046,87.2100035,-0.02878139,-0.08286726,-0.47300235,0.137,0.021,0.079,0.116,0.45982616,0.05971594,83.19661346,0.559844391,303.15,4,1,4.5,1.25,200,0.5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.903089987
1047,90.15783212,-0.02754194,-0.0894859,-0.47300235,0.137,0.021,0.079,0.116,0.45982616,0.05971594,83.19661346,0.559844391,318.15,4,1,9,2.5,2000,0.5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.73239376
1048,90.13646292,-0.0284102,-0.08443878,-0.47300235,0.137,0.021,0.079,0.116,0.45982616,0.05971594,83.19661346,0.559844391,303.15,4,1,6,1.25,200,0.5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.875061263
1049,90.13646292,-0.0284102,-0.08443878,-0.47300235,0.137,0.021,0.079,0.116,0.45982616,0.05971594,83.19661346,0.559844391,333.15,4,1,1,1.25,250,0.5,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.681241237
1050,88.92936657,0.00649486,-0.07722561,-0.40040281,0.167,0.01,0.089,0.157,0.03178717,-0.01410704,92.14958997,0.524954575,363.15,10,1,20,3,100,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.688629171
1051,88.92936657,0.00649486,-0.07722561,-0.41460294,0.136,-0.005,0.066,0.141,0.05875759,0.0144934,85.48399915,0.619397596,363.15,10,1,20,3,100,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.720159303
1052,88.92936657,0.00649486,-0.07722561,-0.38468352,0.21,0.053,0.131,0.157,0.06325517,0.02824475,85.84669873,0.45474399,363.15,10,1,20,3,100,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.549671922
1053,88.92936657,0.00649486,-0.07722561,-0.39845797,0.104,0.022,0.063,0.082,0.05700354,0.03795028,102.661451,0.582230712,363.15,10,1,20,3,100,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.410174465
1054,88.92936657,0.00649486,-0.07722561,-0.42054517,0.178,0.048,0.113,0.13,0.06223102,0.03140102,84.69330843,0.471172661,363.15,10,1,20,3,100,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.347487397
1055,88.92936657,0.00649486,-0.07722561,-0.44571259,0.139,-0.004,0.068,0.143,0.3872496,0.0061457,93.11546717,0.582224888,363.15,10,1,20,3,100,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.629731418
1056,88.92936657,0.00649486,-0.07722561,-0.44402184,0.126,0,0.063,0.126,0.37658953,-0.00200582,102.158967,0.536887346,363.15,10,1,20,3,100,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.50965048
1057,88.92936657,0.00649486,-0.07722561,-0.44538001,0.108,-0.002,0.053,0.11,0.37020142,0.01627349,87.0032656,0.649308144,363.15,10,1,20,3,100,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.50965048
1058,88.92936657,0.00649486,-0.07722561,-0.43107907,0.13,-0.001,0.065,0.131,0.4131701,0.02806582,94.84535171,0.553083069,363.15,10,1,20,3,100,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.50965048
1059,88.92936657,0.00649486,-0.07722561,-0.43107907,0.13,-0.001,0.065,0.131,0.4131701,0.02806582,94.84535171,0.553083069,363.15,5,1,20,3,100,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.50965048
1060,88.92936657,0.00649486,-0.07722561,-0.43107907,0.13,-0.001,0.065,0.131,0.4131701,0.02806582,94.84535171,0.553083069,343.15,5,1,20,3,100,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.50965048
1061,88.92936657,0.00649486,-0.07722561,-0.43107907,0.13,-0.001,0.065,0.131,0.4131701,0.02806582,94.84535171,0.553083069,353.15,5,1,20,2,100,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.50965048
1062,179.6257513,-0.02684731,-0.09648615,-0.40981807,0.136,0.009,0.072,0.127,0.04191919,0.00169251,93.67358741,0.52947377,353.15,4.13685437,1,20,2.5,100,3.3,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.079181246
1063,179.6257513,-0.02684731,-0.09648615,-0.41404243,0.137,0.008,0.073,0.129,0.04386217,0.00028691,93.14979113,0.524430442,353.15,4.13685437,1,20,2.5,100,3.3,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.230448921
1064,179.6257513,-0.02684731,-0.09648615,-0.40493673,0.134,0.01,0.072,0.124,0.04138151,-0.0068721,93.3301942,0.532414741,353.15,4.13685437,1,20,2.5,100,3.3,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.278753601
1065,179.6257513,-0.02684731,-0.09648615,-0.41404243,0.137,0.008,0.073,0.129,0.04386217,0.00028691,93.14979113,0.524430442,353.15,4.13685437,1,20,5,100,3.3,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.230448921
1066,85.40462423,-0.0257166,-0.08442146,-0.41398621,0.14,0.008,0.074,0.132,0.04601666,-0.00130622,92.7307686,0.526585212,353.15,4.13685437,1,20,2.5,100,3.3,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.06069784
1067,85.40462423,-0.0257166,-0.08442146,-0.41404243,0.137,0.008,0.073,0.129,0.04386217,0.00028691,93.14979113,0.524430442,353.15,4.13685437,1,20,2.5,100,3.3,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.045322979
1068,85.40462423,-0.0257166,-0.08442146,-0.40493673,0.134,0.01,0.072,0.124,0.04138151,-0.0068721,93.3301942,0.532414741,353.15,4.13685437,1,20,2.5,100,3.3,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.06069784
1069,88.1398339,-0.02391834,-0.09760623,-0.46724651,0.116,0.008,0.062,0.108,0.27938652,0.21637008,92.79850953,0.572819605,323.15,20,1,2,3,50000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,2.5774918
1070,88.1398339,-0.02391834,-0.09760623,-0.46724651,0.116,0.008,0.062,0.108,0.27938652,0.21637008,92.79850953,0.572819605,333.15,20,1,2,3,50000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,2.593286067
1071,88.1398339,-0.02391834,-0.09760623,-0.46724651,0.116,0.008,0.062,0.108,0.27938652,0.21637008,92.79850953,0.572819605,343.15,20,1,2,3,50000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,2.611723308
1072,88.1398339,-0.02391834,-0.09760623,-0.46724651,0.116,0.008,0.062,0.108,0.27938652,0.21637008,92.79850953,0.572819605,353.15,20,1,2,3,50000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.716003344
1073,88.1398339,-0.02391834,-0.09760623,-0.46724651,0.116,0.008,0.062,0.108,0.27938652,0.21637008,92.79850953,0.572819605,343.15,20,1,2,1,50000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.903089987
1074,88.1398339,-0.02391834,-0.09760623,-0.46724651,0.116,0.008,0.062,0.108,0.27938652,0.21637008,92.79850953,0.572819605,343.15,20,1,2,2,50000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,2.605305046
1075,88.1398339,-0.02391834,-0.09760623,-0.46724651,0.116,0.008,0.062,0.108,0.27938652,0.21637008,92.79850953,0.572819605,343.15,20,1,2,4,50000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,2.596597096
1076,88.1398339,-0.02391834,-0.09760623,-0.46724651,0.116,0.008,0.062,0.108,0.27938652,0.21637008,92.79850953,0.572819605,343.15,10,1,2,2,50000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,2.706717782
1077,88.1398339,-0.02391834,-0.09760623,-0.46724651,0.116,0.008,0.062,0.108,0.27938652,0.21637008,92.79850953,0.572819605,343.15,30,1,2,2,50000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.875061263
1078,85.40462423,-0.0257166,-0.08442146,-0.46724651,0.116,0.008,0.062,0.108,0.27938652,0.21637008,92.79850953,0.572819605,373.15,10,1,1,3,40000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.785329835
1079,87.94268994,-0.02826078,-0.08564041,-0.46724651,0.116,0.008,0.062,0.108,0.27938652,0.21637008,92.79850953,0.572819605,373.15,10,1,1,3,40000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.707570176
1080,101.299488,-0.0290026,-0.0877367,-0.46724651,0.116,0.008,0.062,0.108,0.27938652,0.21637008,92.79850953,0.572819605,373.15,10,1,1,3,40000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.653212514
1081,90.15783212,-0.02754194,-0.0894859,-0.46724651,0.116,0.008,0.062,0.108,0.27938652,0.21637008,92.79850953,0.572819605,373.15,10,1,1,3,40000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.72427587
1082,91.31693532,-0.02686305,-0.08429163,-0.46724651,0.116,0.008,0.062,0.108,0.27938652,0.21637008,92.79850953,0.572819605,373.15,10,1,1,3,40000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.785329835
1083,85.18802251,-0.02776159,-0.08624463,-0.46724651,0.116,0.008,0.062,0.108,0.27938652,0.21637008,92.79850953,0.572819605,373.15,10,1,1,3,40000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.72427587
1084,88.79595662,-0.02754877,-0.08352873,-0.46724651,0.116,0.008,0.062,0.108,0.27938652,0.21637008,92.79850953,0.572819605,373.15,10,1,1,3,40000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.748188027
1085,96.33648375,-0.02849846,-0.08005193,-0.46724651,0.116,0.008,0.062,0.108,0.27938652,0.21637008,92.79850953,0.572819605,373.15,10,1,1,3,40000,1,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.672097858
1086,124.8056209,-0.02944893,-0.07227529,-0.37923882,0.183,0.01,0.097,0.173,0.06099538,0.02000761,102.0502661,0.51704016,373.15,40,1,2,2,400,25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,2
1087,124.8056209,-0.02944893,-0.07227529,-0.27479427,0.064,0.012,0.038,0.052,0.10261004,0.05260233,118.1829597,0.811277022,373.15,40,1,2,2,400,25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.041392685
1088,124.8056209,-0.02944893,-0.07227529,-0.32826513,0.068,0.058,0.063,0.01,0.02785715,0.00018317,101.8397992,0.730991428,373.15,40,1,2,2,400,25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.045757491
1089,124.8056209,-0.02944893,-0.07227529,-0.43611149,0.157,0,0.079,0.157,0.04938061,0.0435289,115.0001092,0.622187151,373.15,40,1,2,2,400,25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,2
1090,124.8056209,-0.02944893,-0.07227529,-0.4443106,0.188,0.055,0.122,0.133,0.07116793,0.04530412,102.5021643,0.604617033,373.15,40,1,2,2,400,25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,2
1091,124.8056209,-0.02944893,-0.07227529,-0.37452716,0.212,0.084,0.148,0.128,0.22262044,0.13137807,88.58249084,0.449607482,373.15,40,1,2,2,400,25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.785329835
1092,124.8056209,-0.02944893,-0.07227529,-0.35354968,0.149,0.015,0.082,0.134,0.0330923,0.03223159,119.1429057,0.514064247,373.15,40,1,2,2,400,25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.67669361
1093,124.8056209,-0.02944893,-0.07227529,-0.40922141,0.195,0.008,0.101,0.187,0.02763966,-0.00826355,93.16976172,0.523609299,373.15,40,1,2,2,400,25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.06694679
1094,124.8056209,-0.02944893,-0.07227529,-0.41201937,0.19,0,0.095,0.19,0.02639545,-0.01226401,98.7841822,0.554626351,373.15,40,1,2,2,400,25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.337242168
1095,124.8056209,-0.02944893,-0.07227529,-0.37923882,0.183,0.01,0.097,0.173,0.06099538,0.02000761,102.0502661,0.51704016,353.15,40,1,2,2,400,25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.046996563
1096,124.8056209,-0.02944893,-0.07227529,-0.37923882,0.183,0.01,0.097,0.173,0.06099538,0.02000761,102.0502661,0.51704016,333.15,40,1,2,2,400,25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.751499056
1097,124.8056209,-0.02944893,-0.07227529,-0.37923882,0.183,0.01,0.097,0.173,0.06099538,0.02000761,102.0502661,0.51704016,373.15,30,1,2,2,400,25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.06069784
1098,124.8056209,-0.02944893,-0.07227529,-0.37923882,0.183,0.01,0.097,0.173,0.06099538,0.02000761,102.0502661,0.51704016,373.15,40,3,2,2,400,25,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,0.977723605
1099,124.8056209,-0.02944893,-0.07227529,-0.37923882,0.183,0.01,0.097,0.173,0.06099538,0.02000761,102.0502661,0.51704016,373.15,40,1,2,5,1000,10,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,1.367976785
1100,85.40462423,-0.0257166,-0.08442146,-0.42005609,0.129,0.029,0.079,0.1,0.07025027,0.02930192,83.56649062,0.549617965,353.15,13.425,1,3,1.5,5000,0.3,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.886490725
1101,85.40462423,-0.0257166,-0.08442146,-0.41670741,0.092,0.025,0.058,0.067,0.03176281,-0.00561559,85.14486605,0.523679184,353.15,13.425,1,3,1.5,5000,0.3,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.477121255
1102,85.40462423,-0.0257166,-0.08442146,-0.4206758,0.121,0.007,0.064,0.114,0.06637231,0.02674893,83.8375843,0.554585585,353.15,13.425,1,3,1.5,5000,0.3,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.755874856
1103,85.40462423,-0.0257166,-0.08442146,-0.42467476,0.09,0.016,0.053,0.074,0.00017138,-0.0314139,84.92832946,0.574380358,353.15,13.425,1,3,1.5,5000,0.3,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-1.397940009
