Index,olefin,metal,Ligand-M,ligand,solvent,T(K),p(bar),CO/H2,t(h),L/M,S/M,[M](mM),CA,C1,C2,CM,P1,P2,BA,BV,t,P,CO/H2,t/h,L/M,S/M,M,MW,XLogP3,TPSA,Density,MV,RI,DM,MP,BP,L/B
1114,C=CCC#N,Rh,O=C1C2=C(C=CC=C2)C(=O)N2[C@H](C3=CC=CC4=C3C=CC=C4)P->%16(C3=C(P->%174[C@@H](C5=C6C=CC=CC6=CC=C5)N5C(=O)C6=C(C=CC=C6)C(=O)N5[C@@H]4C4=C5C=CC=CC5=CC=C4)C=CC=C3)[C@@H](C3=CC=CC4=C3C=CC=C4)N12.[RhH]%16%17%18.[C-]->%18#[O+],O=C1C2=C(C=CC=C2)C(=O)N2[C@H](C3=CC=CC4=C3C=CC=C4)P(C3=C(P4[C@@H](C5=C6C=CC=CC6=CC=C5)N5C(=O)C6=C(C=CC=C6)C(=O)N5[C@@H]4C4=C5C=CC=CC5=CC=C4)C=CC=C3)[C@@H](C3=CC=CC4=C3C=CC=C4)N12,CC1=CC=CC=C1,353.15,13.425,1,3,1.5,5000,0.3,88.70779012,-0.075816625,-0.026615785,-0.056970637,0.197843771,0.179349653,83.90452183,0.635820444,353.15,13.425,1,3,1.5,5000,0.3,92.14,2.7,0,0.867,106.3,1.497,0.31,-95,92,-0.602059991
1115,C=CC1=CC=CC=C1,Rh,O=C1CCC(=O)N2[C@@H](C3=CC=CC=C3)P->%16(C3=C(P->%174[C@H](C5=CC=CC=C5)N5C(=O)CCC(=O)N5[C@H]4C4=CC=CC=C4)C=CC=C3)[C@H](C3=CC=CC=C3)N12.[RhH]%16%17%18.[C-]->%18#[O+],O=C1CCC(=O)N2[C@@H](C3=CC=CC=C3)P(C3=C(P4[C@H](C5=CC=CC=C5)N5C(=O)CCC(=O)N5[C@H]4C4=CC=CC=C4)C=CC=C3)[C@H](C3=CC=CC=C3)N12,C1CCOC1,333.15,13.425,1,16,1.5,5000,0.3,85.3619317,-0.086168799,0.038186577,-0.088589128,0.204336765,0.1813016,83.56649062,0.549617965,333.15,13.425,1,16,1.5,5000,0.3,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-1.133538908
1116,C=CC1=CC=CC=C1,Rh,C1=CC=C([C@@H]2N3CCCCN3[C@@H](C3=CC=CC=C3)P->%162C2=CC=CC=C2P->%172[C@H](C3=CC=CC=C3)N3CCCCN3[C@H]2C2=CC=CC=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C([C@@H]2N3CCCCN3[C@@H](C3=CC=CC=C3)P2C2=CC=CC=C2P2[C@H](C3=CC=CC=C3)N3CCCCN3[C@H]2C2=CC=CC=C2)C=C1,C1CCOC1,333.15,13.425,1,16,1.5,5000,0.3,85.3619317,-0.086168799,0.038186577,-0.102686551,0.182465991,0.20347088,85.14486605,0.523679184,333.15,13.425,1,16,1.5,5000,0.3,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-1.69019608
1117,C=CC1=CC=CC=C1,Rh,O=C1C2=C(C=CC=C2)C(=O)N2[C@@H](C3=CC=CC=C3)P->%16(C3=CC=CC=C3P->%173[C@H](C4=CC=CC=C4)N4C(=O)C5=C(C=CC=C5)C(=O)N4[C@H]3C3=CC=CC=C3)[C@H](C3=CC=CC=C3)N12.[RhH]%16%17%18.[C-]->%18#[O+],O=C1C2=C(C=CC=C2)C(=O)N2[C@@H](C3=CC=CC=C3)P(C3=CC=CC=C3P3[C@H](C4=CC=CC=C4)N4C(=O)C5=C(C=CC=C5)C(=O)N4[C@H]3C3=CC=CC=C3)[C@H](C3=CC=CC=C3)N12,C1CCOC1,333.15,13.425,1,16,1.5,5000,0.3,85.3619317,-0.086168799,0.038186577,-0.087067493,0.182882364,0.206317975,83.8375843,0.554585585,333.15,13.425,1,16,1.5,5000,0.3,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.929418926
1118,C=CC1=CC=CC=C1,Rh,C1=CC=C(C2N3[C@H]C4=C(C=CC=C4)CN3[C@@H](C3=CC=CC=C3)P->%162C2=CC=CC=C2P->%172C(C3=CC=CC=C3)N3[C@H]C4=C(C=CC=C4)CN3[C@H]2C2=CC=CC=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(C2N3[C@H]C4=C(C=CC=C4)CN3[C@@H](C3=CC=CC=C3)P2C2=CC=CC=C2P2C(C3=CC=CC=C3)N3[C@H]C4=C(C=CC=C4)CN3[C@H]2C2=CC=CC=C2)C=C1,C1CCOC1,333.15,13.425,1,16,1.5,5000,0.3,85.3619317,-0.086168799,0.038186577,-0.08304662,0.200369741,0.171906611,84.92832946,0.574380358,333.15,13.425,1,16,1.5,5000,0.3,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-1.591064607
1119,C=CC1=CC=CC=C1,Rh,O=C1CCC(=O)N2[C@@H](C3=CC=CC=C3)P->%16(CCP->%173[C@H](C4=CC=CC=C4)N4C(=O)CCC(=O)N4[C@H]3C3=CC=CC=C3)[C@H](C3=CC=CC=C3)N12.[RhH]%16%17%18.[C-]->%18#[O+],O=C1CCC(=O)N2[C@@H](C3=CC=CC=C3)P(CCP3[C@H](C4=CC=CC=C4)N4C(=O)CCC(=O)N4[C@H]3C3=CC=CC=C3)[C@H](C3=CC=CC=C3)N12,C1CCOC1,333.15,13.425,1,16,1.5,5000,0.3,85.3619317,-0.086168799,0.038186577,-0.0883521,0.203477136,0.180703074,84.23454214,0.548878354,333.15,13.425,1,16,1.5,5000,0.3,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.959041392
1120,C=CC1=CC=CC=C1,Rh,C1=CC=C([C@@H]2N3CCCCN3[C@@H](C3=CC=CC=C3)P->%162CCP->%172[C@H](C3=CC=CC=C3)N3CCCCN3[C@H]2C2=CC=CC=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C([C@@H]2N3CCCCN3[C@@H](C3=CC=CC=C3)P2CCP2[C@H](C3=CC=CC=C3)N3CCCCN3[C@H]2C2=CC=CC=C2)C=C1,C1CCOC1,333.15,13.425,1,16,1.5,5000,0.3,85.3619317,-0.086168799,0.038186577,-0.088566784,0.191486163,0.180720428,84.41421305,0.546543049,333.15,13.425,1,16,1.5,5000,0.3,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-1.672097858
1121,C=CC1=CC=CC=C1,Rh,O=C1C=CC(=O)N2[C@@H](C3=CC=CC4=C3C=CC=C4)P->%16(C3=CC=CC=C3P->%173[C@H](C4=C5C=CC=CC5=CC=C4)N4C(=O)C=CC(=O)N4[C@H]3C3=C4C=CC=CC4=CC=C3)[C@H](C3=C4C=CC=CC4=CC=C3)N12.[RhH]%16%17%18.[C-]->%18#[O+],O=C1C=CC(=O)N2[C@@H](C3=CC=CC4=C3C=CC=C4)P(C3=CC=CC=C3P3[C@H](C4=C5C=CC=CC5=CC=C4)N4C(=O)C=CC(=O)N4[C@H]3C3=C4C=CC=CC4=CC=C3)[C@H](C3=C4C=CC=CC4=CC=C3)N12,C1CCOC1,333.15,13.425,1,16,1.5,5000,0.3,85.3619317,-0.086168799,0.038186577,0.030756936,0.196062888,0.188043938,84.39968765,0.721615263,333.15,13.425,1,16,1.5,5000,0.3,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-1
1122,C=CC1=CC=CC=C1,Rh,C1=CC=C(P->%162[C@H](C3=C4C=CC=CC4=CC=C3)N3CCCCN3[C@H]2C2=C3C=CC=CC3=CC=C2)C(P->%172[C@H](C3=C4C=CC=CC4=CC=C3)N3CCCCN3[C@H]2C2=CC=CC3=C2C=CC=C3)=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P2[C@H](C3=C4C=CC=CC4=CC=C3)N3CCCCN3[C@H]2C2=C3C=CC=CC3=CC=C2)C(P2[C@H](C3=C4C=CC=CC4=CC=C3)N3CCCCN3[C@H]2C2=CC=CC3=C2C=CC=C3)=C1,C1CCOC1,333.15,13.425,1,16,1.5,5000,0.3,85.3619317,-0.086168799,0.038186577,-0.064346544,0.183917791,0.202435416,85.31163127,0.60310287,333.15,13.425,1,16,1.5,5000,0.3,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-1.698970004
1123,C=CC1=CC=CC=C1,Rh,O=C1C2=C(C=CC=C2)C(=O)N2[C@H](C3=CC=CC4=C3C=CC=C4)P->%16(C3=C(P->%174[C@@H](C5=C6C=CC=CC6=CC=C5)N5C(=O)C6=C(C=CC=C6)C(=O)N5[C@@H]4C4=C5C=CC=CC5=CC=C4)C=CC=C3)[C@@H](C3=CC=CC4=C3C=CC=C4)N12.[RhH]%16%17%18.[C-]->%18#[O+],O=C1C2=C(C=CC=C2)C(=O)N2[C@H](C3=CC=CC4=C3C=CC=C4)P(C3=C(P4[C@@H](C5=C6C=CC=CC6=CC=C5)N5C(=O)C6=C(C=CC=C6)C(=O)N5[C@@H]4C4=C5C=CC=CC5=CC=C4)C=CC=C3)[C@@H](C3=CC=CC4=C3C=CC=C4)N12,C1CCOC1,333.15,13.425,1,4,1.5,1600,0.9375,85.3619317,-0.086168799,0.038186577,-0.056970637,0.197843771,0.179349653,83.90452183,0.635820444,333.15,13.425,1,4,1.5,1600,0.9375,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-1.26245109
1124,C=CCOC(C)=O,Rh,O=C1CCC(=O)N2[C@@H](C3=CC=CC=C3)P->%16(C3=C(P->%174[C@H](C5=CC=CC=C5)N5C(=O)CCC(=O)N5[C@H]4C4=CC=CC=C4)C=CC=C3)[C@H](C3=CC=CC=C3)N12.[RhH]%16%17%18.[C-]->%18#[O+],O=C1CCC(=O)N2[C@@H](C3=CC=CC=C3)P(C3=C(P4[C@H](C5=CC=CC=C5)N5C(=O)CCC(=O)N5[C@H]4C4=CC=CC=C4)C=CC=C3)[C@H](C3=CC=CC=C3)N12,C1CCOC1,333.15,13.425,1,16,1.5,5000,0.3,88.03829144,-0.092209988,-0.04025504,-0.088589128,0.204336765,0.1813016,83.56649062,0.549617965,333.15,13.425,1,16,1.5,5000,0.3,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-1.089905111
1125,C=CCOC(C)=O,Rh,C1=CC=C([C@@H]2N3CCCCN3[C@@H](C3=CC=CC=C3)P->%162C2=CC=CC=C2P->%172[C@H](C3=CC=CC=C3)N3CCCCN3[C@H]2C2=CC=CC=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C([C@@H]2N3CCCCN3[C@@H](C3=CC=CC=C3)P2C2=CC=CC=C2P2[C@H](C3=CC=CC=C3)N3CCCCN3[C@H]2C2=CC=CC=C2)C=C1,C1CCOC1,333.15,13.425,1,16,1.5,5000,0.3,88.03829144,-0.092209988,-0.04025504,-0.102686551,0.182465991,0.20347088,85.14486605,0.523679184,333.15,13.425,1,16,1.5,5000,0.3,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-1.698970004
1126,C=CCOC(C)=O,Rh,O=C1C2=C(C=CC=C2)C(=O)N2[C@@H](C3=CC=CC=C3)P->%16(C3=CC=CC=C3P->%173[C@H](C4=CC=CC=C4)N4C(=O)C5=C(C=CC=C5)C(=O)N4[C@H]3C3=CC=CC=C3)[C@H](C3=CC=CC=C3)N12.[RhH]%16%17%18.[C-]->%18#[O+],O=C1C2=C(C=CC=C2)C(=O)N2[C@@H](C3=CC=CC=C3)P(C3=CC=CC=C3P3[C@H](C4=CC=CC=C4)N4C(=O)C5=C(C=CC=C5)C(=O)N4[C@H]3C3=CC=CC=C3)[C@H](C3=CC=CC=C3)N12,C1CCOC1,333.15,13.425,1,16,1.5,5000,0.3,88.03829144,-0.092209988,-0.04025504,-0.087067493,0.182882364,0.206317975,83.8375843,0.554585585,333.15,13.425,1,16,1.5,5000,0.3,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-1.120573931
1127,C=CCOC(C)=O,Rh,C1=CC=C(C2N3[C@H]C4=C(C=CC=C4)CN3[C@@H](C3=CC=CC=C3)P->%162C2=CC=CC=C2P->%172C(C3=CC=CC=C3)N3[C@H]C4=C(C=CC=C4)CN3[C@H]2C2=CC=CC=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(C2N3[C@H]C4=C(C=CC=C4)CN3[C@@H](C3=CC=CC=C3)P2C2=CC=CC=C2P2C(C3=CC=CC=C3)N3[C@H]C4=C(C=CC=C4)CN3[C@H]2C2=CC=CC=C2)C=C1,C1CCOC1,333.15,13.425,1,16,1.5,5000,0.3,88.03829144,-0.092209988,-0.04025504,-0.08304662,0.200369741,0.171906611,84.92832946,0.574380358,333.15,13.425,1,16,1.5,5000,0.3,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-1.698970004
1128,C=CCOC(C)=O,Rh,O=C1CCC(=O)N2[C@@H](C3=CC=CC=C3)P->%16(CCP->%173[C@H](C4=CC=CC=C4)N4C(=O)CCC(=O)N4[C@H]3C3=CC=CC=C3)[C@H](C3=CC=CC=C3)N12.[RhH]%16%17%18.[C-]->%18#[O+],O=C1CCC(=O)N2[C@@H](C3=CC=CC=C3)P(CCP3[C@H](C4=CC=CC=C4)N4C(=O)CCC(=O)N4[C@H]3C3=CC=CC=C3)[C@H](C3=CC=CC=C3)N12,C1CCOC1,333.15,13.425,1,16,1.5,5000,0.3,88.03829144,-0.092209988,-0.04025504,-0.0883521,0.203477136,0.180703074,84.23454214,0.548878354,333.15,13.425,1,16,1.5,5000,0.3,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-1.204119983
1129,C=CCOC(C)=O,Rh,C1=CC=C([C@@H]2N3CCCCN3[C@@H](C3=CC=CC=C3)P->%162CCP->%172[C@H](C3=CC=CC=C3)N3CCCCN3[C@H]2C2=CC=CC=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C([C@@H]2N3CCCCN3[C@@H](C3=CC=CC=C3)P2CCP2[C@H](C3=CC=CC=C3)N3CCCCN3[C@H]2C2=CC=CC=C2)C=C1,C1CCOC1,333.15,13.425,1,16,1.5,5000,0.3,88.03829144,-0.092209988,-0.04025504,-0.088566784,0.191486163,0.180720428,84.41421305,0.546543049,333.15,13.425,1,16,1.5,5000,0.3,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-1.698970004
1130,C=CCOC(C)=O,Rh,O=C1C=CC(=O)N2[C@@H](C3=CC=CC4=C3C=CC=C4)P->%16(C3=CC=CC=C3P->%173[C@H](C4=C5C=CC=CC5=CC=C4)N4C(=O)C=CC(=O)N4[C@H]3C3=C4C=CC=CC4=CC=C3)[C@H](C3=C4C=CC=CC4=CC=C3)N12.[RhH]%16%17%18.[C-]->%18#[O+],O=C1C=CC(=O)N2[C@@H](C3=CC=CC4=C3C=CC=C4)P(C3=CC=CC=C3P3[C@H](C4=C5C=CC=CC5=CC=C4)N4C(=O)C=CC(=O)N4[C@H]3C3=C4C=CC=CC4=CC=C3)[C@H](C3=C4C=CC=CC4=CC=C3)N12,C1CCOC1,333.15,13.425,1,16,1.5,5000,0.3,88.03829144,-0.092209988,-0.04025504,0.030756936,0.196062888,0.188043938,84.39968765,0.721615263,333.15,13.425,1,16,1.5,5000,0.3,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-1.342422681
1131,C=CCOC(C)=O,Rh,C1=CC=C(P->%162[C@H](C3=C4C=CC=CC4=CC=C3)N3CCCCN3[C@H]2C2=C3C=CC=CC3=CC=C2)C(P->%172[C@H](C3=C4C=CC=CC4=CC=C3)N3CCCCN3[C@H]2C2=CC=CC3=C2C=CC=C3)=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P2[C@H](C3=C4C=CC=CC4=CC=C3)N3CCCCN3[C@H]2C2=C3C=CC=CC3=CC=C2)C(P2[C@H](C3=C4C=CC=CC4=CC=C3)N3CCCCN3[C@H]2C2=CC=CC3=C2C=CC=C3)=C1,C1CCOC1,333.15,13.425,1,16,1.5,5000,0.3,88.03829144,-0.092209988,-0.04025504,-0.064346544,0.183917791,0.202435416,85.31163127,0.60310287,333.15,13.425,1,16,1.5,5000,0.3,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-1.698970004
1132,C=CCOC(C)=O,Rh,O=C1C2=C(C=CC=C2)C(=O)N2[C@H](C3=CC=CC4=C3C=CC=C4)P->%16(C3=C(P->%174[C@@H](C5=C6C=CC=CC6=CC=C5)N5C(=O)C6=C(C=CC=C6)C(=O)N5[C@@H]4C4=C5C=CC=CC5=CC=C4)C=CC=C3)[C@@H](C3=CC=CC4=C3C=CC=C4)N12.[RhH]%16%17%18.[C-]->%18#[O+],O=C1C2=C(C=CC=C2)C(=O)N2[C@H](C3=CC=CC4=C3C=CC=C4)P(C3=C(P4[C@@H](C5=C6C=CC=CC6=CC=C5)N5C(=O)C6=C(C=CC=C6)C(=O)N5[C@@H]4C4=C5C=CC=CC5=CC=C4)C=CC=C3)[C@@H](C3=CC=CC4=C3C=CC=C4)N12,C1CCOC1,333.15,13.425,1,4,1.5,1600,0.9375,88.03829144,-0.092209988,-0.04025504,-0.056970637,0.197843771,0.179349653,83.90452183,0.635820444,333.15,13.425,1,4,1.5,1600,0.9375,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-1.698970004
1133,C=CCC#N,Rh,O=C1CCC(=O)N2[C@@H](C3=CC=CC=C3)P->%16(C3=C(P->%174[C@H](C5=CC=CC=C5)N5C(=O)CCC(=O)N5[C@H]4C4=CC=CC=C4)C=CC=C3)[C@H](C3=CC=CC=C3)N12.[RhH]%16%17%18.[C-]->%18#[O+],O=C1CCC(=O)N2[C@@H](C3=CC=CC=C3)P(C3=C(P4[C@H](C5=CC=CC=C5)N5C(=O)CCC(=O)N5[C@H]4C4=CC=CC=C4)C=CC=C3)[C@H](C3=CC=CC=C3)N12,C1CCOC1,333.15,13.425,1,16,1.5,5000,0.3,88.70779012,-0.075816625,-0.026615785,-0.088589128,0.204336765,0.1813016,83.56649062,0.549617965,333.15,13.425,1,16,1.5,5000,0.3,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.672097858
1134,C=CCC#N,Rh,C1=CC=C([C@@H]2N3CCCCN3[C@@H](C3=CC=CC=C3)P->%162C2=CC=CC=C2P->%172[C@H](C3=CC=CC=C3)N3CCCCN3[C@H]2C2=CC=CC=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C([C@@H]2N3CCCCN3[C@@H](C3=CC=CC=C3)P2C2=CC=CC=C2P2[C@H](C3=CC=CC=C3)N3CCCCN3[C@H]2C2=CC=CC=C2)C=C1,C1CCOC1,333.15,13.425,1,16,1.5,5000,0.3,88.70779012,-0.075816625,-0.026615785,-0.102686551,0.182465991,0.20347088,85.14486605,0.523679184,333.15,13.425,1,16,1.5,5000,0.3,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.973127854
1135,C=CCC#N,Rh,O=C1C2=C(C=CC=C2)C(=O)N2[C@@H](C3=CC=CC=C3)P->%16(C3=CC=CC=C3P->%173[C@H](C4=CC=CC=C4)N4C(=O)C5=C(C=CC=C5)C(=O)N4[C@H]3C3=CC=CC=C3)[C@H](C3=CC=CC=C3)N12.[RhH]%16%17%18.[C-]->%18#[O+],O=C1C2=C(C=CC=C2)C(=O)N2[C@@H](C3=CC=CC=C3)P(C3=CC=CC=C3P3[C@H](C4=CC=CC=C4)N4C(=O)C5=C(C=CC=C5)C(=O)N4[C@H]3C3=CC=CC=C3)[C@H](C3=CC=CC=C3)N12,C1CCOC1,333.15,13.425,1,16,1.5,5000,0.3,88.70779012,-0.075816625,-0.026615785,-0.087067493,0.182882364,0.206317975,83.8375843,0.554585585,333.15,13.425,1,16,1.5,5000,0.3,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.698970004
1136,C=CCC#N,Rh,C1=CC=C(C2N3[C@H]C4=C(C=CC=C4)CN3[C@@H](C3=CC=CC=C3)P->%162C2=CC=CC=C2P->%172C(C3=CC=CC=C3)N3[C@H]C4=C(C=CC=C4)CN3[C@H]2C2=CC=CC=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(C2N3[C@H]C4=C(C=CC=C4)CN3[C@@H](C3=CC=CC=C3)P2C2=CC=CC=C2P2C(C3=CC=CC=C3)N3[C@H]C4=C(C=CC=C4)CN3[C@H]2C2=CC=CC=C2)C=C1,C1CCOC1,333.15,13.425,1,16,1.5,5000,0.3,88.70779012,-0.075816625,-0.026615785,-0.08304662,0.200369741,0.171906611,84.92832946,0.574380358,333.15,13.425,1,16,1.5,5000,0.3,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.875061263
1137,C=CCC#N,Rh,O=C1CCC(=O)N2[C@@H](C3=CC=CC=C3)P->%16(CCP->%173[C@H](C4=CC=CC=C4)N4C(=O)CCC(=O)N4[C@H]3C3=CC=CC=C3)[C@H](C3=CC=CC=C3)N12.[RhH]%16%17%18.[C-]->%18#[O+],O=C1CCC(=O)N2[C@@H](C3=CC=CC=C3)P(CCP3[C@H](C4=CC=CC=C4)N4C(=O)CCC(=O)N4[C@H]3C3=CC=CC=C3)[C@H](C3=CC=CC=C3)N12,C1CCOC1,333.15,13.425,1,16,1.5,5000,0.3,88.70779012,-0.075816625,-0.026615785,-0.0883521,0.203477136,0.180703074,84.23454214,0.548878354,333.15,13.425,1,16,1.5,5000,0.3,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.556302501
1138,C=CCC#N,Rh,C1=CC=C([C@@H]2N3CCCCN3[C@@H](C3=CC=CC=C3)P->%162CCP->%172[C@H](C3=CC=CC=C3)N3CCCCN3[C@H]2C2=CC=CC=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C([C@@H]2N3CCCCN3[C@@H](C3=CC=CC=C3)P2CCP2[C@H](C3=CC=CC=C3)N3CCCCN3[C@H]2C2=CC=CC=C2)C=C1,C1CCOC1,333.15,13.425,1,16,1.5,5000,0.3,88.70779012,-0.075816625,-0.026615785,-0.088566784,0.191486163,0.180720428,84.41421305,0.546543049,333.15,13.425,1,16,1.5,5000,0.3,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.892094603
1139,C=CCC#N,Rh,O=C1C=CC(=O)N2[C@@H](C3=CC=CC4=C3C=CC=C4)P->%16(C3=CC=CC=C3P->%173[C@H](C4=C5C=CC=CC5=CC=C4)N4C(=O)C=CC(=O)N4[C@H]3C3=C4C=CC=CC4=CC=C3)[C@H](C3=C4C=CC=CC4=CC=C3)N12.[RhH]%16%17%18.[C-]->%18#[O+],O=C1C=CC(=O)N2[C@@H](C3=CC=CC4=C3C=CC=C4)P(C3=CC=CC=C3P3[C@H](C4=C5C=CC=CC5=CC=C4)N4C(=O)C=CC(=O)N4[C@H]3C3=C4C=CC=CC4=CC=C3)[C@H](C3=C4C=CC=CC4=CC=C3)N12,C1CCOC1,333.15,13.425,1,16,1.5,5000,0.3,88.70779012,-0.075816625,-0.026615785,0.030756936,0.196062888,0.188043938,84.39968765,0.721615263,333.15,13.425,1,16,1.5,5000,0.3,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.602059991
1140,C=CCC#N,Rh,C1=CC=C(P->%162[C@H](C3=C4C=CC=CC4=CC=C3)N3CCCCN3[C@H]2C2=C3C=CC=CC3=CC=C2)C(P->%172[C@H](C3=C4C=CC=CC4=CC=C3)N3CCCCN3[C@H]2C2=CC=CC3=C2C=CC=C3)=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P2[C@H](C3=C4C=CC=CC4=CC=C3)N3CCCCN3[C@H]2C2=C3C=CC=CC3=CC=C2)C(P2[C@H](C3=C4C=CC=CC4=CC=C3)N3CCCCN3[C@H]2C2=CC=CC3=C2C=CC=C3)=C1,C1CCOC1,333.15,13.425,1,16,1.5,5000,0.3,88.70779012,-0.075816625,-0.026615785,-0.064346544,0.183917791,0.202435416,85.31163127,0.60310287,333.15,13.425,1,16,1.5,5000,0.3,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-1.301029996
1141,C=CCO,Rh,O=C1CCC(=O)N2[C@@H](C3=CC=CC=C3)P->%16(C3=C(P->%174[C@H](C5=CC=CC=C5)N5C(=O)CCC(=O)N5[C@H]4C4=CC=CC=C4)C=CC=C3)[C@H](C3=CC=CC=C3)N12.[RhH]%16%17%18.[C-]->%18#[O+],O=C1CCC(=O)N2[C@@H](C3=CC=CC=C3)P(C3=C(P4[C@H](C5=CC=CC=C5)N5C(=O)CCC(=O)N5[C@H]4C4=CC=CC=C4)C=CC=C3)[C@H](C3=CC=CC=C3)N12,C1CCOC1,313.15,13.425,1,16,1.5,5000,0.3,87.56566775,-0.087027869,-0.043409795,-0.088589128,0.204336765,0.1813016,83.56649062,0.549617965,313.15,13.425,1,16,1.5,5000,0.3,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.230448921
1142,C=CCO,Rh,C1=CC=C([C@@H]2N3CCCCN3[C@@H](C3=CC=CC=C3)P->%162C2=CC=CC=C2P->%172[C@H](C3=CC=CC=C3)N3CCCCN3[C@H]2C2=CC=CC=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C([C@@H]2N3CCCCN3[C@@H](C3=CC=CC=C3)P2C2=CC=CC=C2P2[C@H](C3=CC=CC=C3)N3CCCCN3[C@H]2C2=CC=CC=C2)C=C1,C1CCOC1,313.15,13.425,1,16,1.5,5000,0.3,87.56566775,-0.087027869,-0.043409795,-0.102686551,0.182465991,0.20347088,85.14486605,0.523679184,313.15,13.425,1,16,1.5,5000,0.3,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.86923172
1143,C=CCO,Rh,O=C1C2=C(C=CC=C2)C(=O)N2[C@@H](C3=CC=CC=C3)P->%16(C3=CC=CC=C3P->%173[C@H](C4=CC=CC=C4)N4C(=O)C5=C(C=CC=C5)C(=O)N4[C@H]3C3=CC=CC=C3)[C@H](C3=CC=CC=C3)N12.[RhH]%16%17%18.[C-]->%18#[O+],O=C1C2=C(C=CC=C2)C(=O)N2[C@@H](C3=CC=CC=C3)P(C3=CC=CC=C3P3[C@H](C4=CC=CC=C4)N4C(=O)C5=C(C=CC=C5)C(=O)N4[C@H]3C3=CC=CC=C3)[C@H](C3=CC=CC=C3)N12,C1CCOC1,313.15,13.425,1,16,1.5,5000,0.3,87.56566775,-0.087027869,-0.043409795,-0.087067493,0.182882364,0.206317975,83.8375843,0.554585585,313.15,13.425,1,16,1.5,5000,0.3,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.176091259
1144,C=CCO,Rh,C1=CC=C(C2N3[C@H]C4=C(C=CC=C4)CN3[C@@H](C3=CC=CC=C3)P->%162C2=CC=CC=C2P->%172C(C3=CC=CC=C3)N3[C@H]C4=C(C=CC=C4)CN3[C@H]2C2=CC=CC=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(C2N3[C@H]C4=C(C=CC=C4)CN3[C@@H](C3=CC=CC=C3)P2C2=CC=CC=C2P2C(C3=CC=CC=C3)N3[C@H]C4=C(C=CC=C4)CN3[C@H]2C2=CC=CC=C2)C=C1,C1CCOC1,313.15,13.425,1,16,1.5,5000,0.3,87.56566775,-0.087027869,-0.043409795,-0.08304662,0.200369741,0.171906611,84.92832946,0.574380358,313.15,13.425,1,16,1.5,5000,0.3,72.11,0.5,9.2,0.887,81.3,1.407,1.69,-108,65,-0.643452676
